countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
IND,2012,20448958,10140132,2327261,3071124,1,1,1,1,212064800,42868196,8227824,9511459,1,1,1,1,5365164,6052379,1646279,1877844,28580818,13511109,3035868,3499960,1,1,1,1,1,0,0,0
IND,2013,21121022,9728251,2232730,3691817,1,1,1,1,239342080,46510940,8798887,11292394,1,1,1,1,6096319,6693156,1790378,2189852,33342476,14233049,3147961,3793431,1,1,1,1,1,0,0,0
IND,2014,23053348,10231641,2348263,3964731,1,1,1,1,262726048,50340492,9457899,13794615,1,1,1,1,6707199,7263809,1930496,2636299,37363792,15315942,3353961,4278148,1,1,1,1,1,0,0,0
IND,2015,22656516,11378675,2611519,4959275,1,1,1,1,271559040,53521600,10000452,16361777,1,1,1,1,6960307,7695030,2026260,3050632,42990780,16221973,3527648,4980482,1,1,1,1,1,0,0,0
IND,2016,23570948,12506311,2870323,6112393,1,1,1,1,292773568,57301828,10667390,19268156,1,1,1,1,7525990,8230523,2151531,3559252,46940452,17559340,3799324,5866173,1,1,1,1,1,0,0,0
IND,2017,26102564,14179329,3254297,7036667,1,1,1,1,325798240,62591644,11618888,22354370,1,1,1,1,8386756,8967686,2328531,4140015,51920212,18775778,4055113,6812121,1,1,1,1,1,0,0,0
IND,2018,30392882,16184717,3635492,7732174,1,1,1,1,359969984,70809840,13091886,25953686,1,1,1,1,9256949,10112927,2627389,4829360,57305120,20659584,4460661,8178793,1,1,1,1,1,0,0,0
IND,2019,32438892,15393925,3586052,7732993,1,1,1,1,387987808,75963872,14029064,28589394,1,1,1,1,9993938,10930012,2851555,5392410,58250064,21673208,4714860,9149019,1,1,1,1,1,0,0,0
IND,2020,31085752,14892452,3625716,7434258,1,1,1,1,417505248,80822560,14931817,30761942,1,1,1,1,10815169,11663792,3057316,5877760,56990200,21430426,4731446,9471131,1,1,1,1,1,0,0,0
IND,2021,41855424,18236726,4256381,9298082,1,1,1,1,485282592,92809776,17078430,35776572,1,1,1,1,12505142,13216556,3484088,6685502,69332152,24341262,5342986,11070025,1,1,1,1,1,0,0,0
IND,2022,52004120,19499000,4413608,10310363,1,1,1,1,576975424,106716840,19403894,41627944,1,1,1,1,14855550,15218506,4007707,7732546,79747560,27387458,5979574,12610720,1,1,1,1,1,0,0,0
IND,2023,56210908,22512224,4990130,11747189,1,1,1,1,623530432,114025368,20430146,45259444,1,1,1,1,16073154,16113536,4179692,8382047,88030680,29542028,6355766,13861131,1,1,1,1,1,0,0,0
IRL,1950,41,20,14,16,0,0,0,0,636,92,36,15,0,0,0,0,13,12,7,1,,,,,,,,,,,,
IRL,1951,49,28,19,21,0,0,0,0,713,111,48,33,0,0,0,0,15,14,9,4,,,,,,,,,,,,
IRL,1952,47,21,16,17,0,0,0,0,775,121,55,45,0,0,0,0,16,16,11,6,,,,,,,,,,,,
IRL,1953,53,25,18,20,0,0,0,0,826,131,62,58,0,0,0,0,18,17,12,8,,,,,,,,,,,,
IRL,1954,50,22,17,18,0,0,0,0,833,132,64,64,0,0,0,0,18,17,13,10,174,41,24,22,0,0,0,0,1,0,0,0
IRL,1955,59,30,21,24,0,0,0,0,911,149,73,79,0,0,0,0,19,19,15,12,177,45,27,26,0,0,0,0,1,0,0,0
IRL,1956,52,23,17,19,0,0,0,0,979,157,78,87,0,0,0,0,21,21,16,14,178,45,27,27,0,0,0,0,1,0,0,0
IRL,1957,48,18,15,15,0,0,0,0,1063,162,81,93,0,0,0,0,23,22,17,15,186,46,28,28,0,0,0,0,1,0,0,0
IRL,1958,48,18,15,15,0,0,0,0,1102,160,80,94,0,0,0,0,24,22,17,15,196,45,28,29,0,0,0,0,1,0,0,0
IRL,1959,64,31,22,24,0,0,0,0,1160,171,86,104,0,0,0,0,25,22,17,16,207,49,30,32,0,0,0,0,1,0,0,0
IRL,1960,64,28,22,23,0,0,0,0,1218,178,91,111,0,0,0,0,27,24,19,17,218,51,32,34,0,0,0,0,1,0,0,0
IRL,1961,74,33,25,27,0,0,0,0,1277,188,97,120,0,0,0,0,28,25,20,19,234,54,34,38,0,0,0,0,1,0,0,0
IRL,1962,84,42,30,33,0,0,0,0,1396,212,110,138,0,0,0,0,30,28,22,21,249,60,38,42,0,0,0,0,1,0,0,0
IRL,1963,94,49,34,37,0,0,0,0,1479,234,121,153,0,0,0,0,32,30,24,24,264,67,42,47,0,0,0,0,1,0,0,0
IRL,1964,111,61,40,45,0,0,0,0,1677,278,143,183,0,0,0,0,37,36,29,28,294,78,49,56,0,0,0,0,1,0,0,0
IRL,1965,126,74,47,53,0,0,0,0,1851,325,164,213,0,0,0,0,41,42,33,33,303,88,55,62,0,0,0,0,1,0,0,0
IRL,1966,122,65,41,46,0,0,0,0,1892,339,168,219,0,0,0,0,42,44,34,35,320,93,57,66,0,0,0,0,1,0,0,0
IRL,1967,130,66,42,47,0,0,0,0,1967,356,174,228,0,0,0,0,43,47,36,36,352,102,60,71,0,0,0,0,1,0,0,0
IRL,1968,168,84,50,60,0,0,0,0,2247,414,198,265,0,0,0,0,49,54,40,42,393,117,68,81,0,0,0,0,1,0,0,0
IRL,1969,209,120,73,86,0,0,0,0,2639,512,244,328,0,0,0,0,58,66,48,51,441,140,82,98,0,0,0,0,1,0,0,0
IRL,1970,223,133,74,93,0,0,0,0,3012,608,281,387,0,0,0,0,67,79,57,61,488,163,93,114,0,0,0,0,1,0,0,0
IRL,1971,276,152,86,107,0,0,0,0,3488,721,327,457,0,0,0,0,77,94,66,72,535,188,105,131,0,0,0,0,1,0,0,0
IRL,1972,317,208,91,135,0,0,0,0,4136,900,380,558,0,0,0,0,91,116,78,88,692,247,127,167,0,0,0,0,1,0,0,0
IRL,1973,391,275,122,179,0,0,0,0,4870,1128,452,690,0,0,0,0,107,144,91,109,838,316,154,211,0,0,0,0,1,0,0,0
IRL,1974,474,292,100,177,0,0,0,0,6280,1471,537,874,0,0,0,0,137,192,114,142,820,352,161,231,0,0,0,0,1,0,0,0
IRL,1975,545,347,119,211,0,1,0,0,8002,1884,638,1092,0,0,0,0,174,249,135,178,988,432,181,278,0,0,0,0,1,0,0,0
IRL,1976,669,484,192,306,0,1,0,0,9850,2409,816,1386,0,0,0,0,213,315,168,223,1214,545,221,348,0,0,0,0,1,0,0,0
IRL,1977,768,575,276,384,0,1,0,0,11866,2989,1044,1720,0,1,0,0,258,394,211,278,1694,742,304,472,0,0,0,0,1,0,0,0
IRL,1978,1007,747,386,512,0,1,0,0,13978,3583,1294,2077,0,1,0,0,299,467,257,332,1964,938,397,598,0,1,0,0,1,0,0,0
IRL,1979,1446,891,472,616,0,1,0,0,17713,4283,1582,2501,0,1,0,0,371,560,314,401,1993,1063,481,688,0,1,0,0,0,0,0,0
IRL,1980,1683,1041,416,658,0,1,0,0,22479,5260,1776,3030,0,1,0,0,472,691,365,496,1986,1204,532,783,0,1,0,0,0,0,0,0
IRL,1981,2139,1267,551,821,0,1,0,0,28113,6391,2110,3621,0,1,0,0,582,842,428,598,2482,1499,633,955,0,1,0,0,0,0,0,0
IRL,1982,2404,1319,491,818,0,1,0,0,32432,7208,2348,4093,0,1,0,0,677,961,490,705,3188,1759,702,1105,0,1,0,0,0,0,0,0
IRL,1983,2157,1345,510,838,0,1,1,1,35751,7883,2540,4414,0,1,1,0,752,1063,532,783,3776,1865,767,1195,0,1,0,0,0,0,0,0
IRL,1984,2244,1339,551,854,0,1,1,1,39398,8577,2566,4601,0,1,1,1,832,1171,534,835,4583,2066,736,1270,0,1,0,0,1,0,0,0
IRL,1985,2152,1237,589,825,0,1,1,1,41985,8769,2875,4743,0,1,1,1,893,1210,601,883,5239,2230,783,1345,0,1,0,0,1,0,0,0
IRL,1986,2176,1139,678,821,0,1,1,1,45531,8657,3069,4696,0,1,1,1,966,1199,636,893,5498,2254,848,1379,0,1,0,0,1,0,0,0
IRL,1987,2125,1207,682,853,0,1,1,1,48213,8580,3235,4713,0,1,1,1,1014,1176,674,896,6121,2430,953,1480,0,1,0,0,1,0,0,0
IRL,1988,2366,1247,829,938,0,1,1,1,54072,8612,3512,4806,0,1,1,1,1136,1177,722,895,7377,2561,1055,1559,0,1,0,0,1,0,0,0
IRL,1989,2673,1356,1119,1119,0,1,1,1,58440,9284,3999,5214,0,1,1,1,1217,1268,801,930,8792,2971,1350,1804,0,1,1,1,1,0,0,0
IRL,1990,3423,1344,1308,1198,0,1,1,1,65526,8857,4509,5345,0,1,1,1,1338,1203,898,923,9544,2986,1547,1869,0,1,1,1,1,0,0,0
IRL,1991,3527,1192,990,1200,0,1,1,1,69671,8888,4601,5634,0,1,1,1,1419,1217,957,966,10002,2703,1599,1875,0,1,1,0,1,0,0,0
IRL,1992,3771,1361,898,1190,0,1,1,1,75376,9491,4571,5946,0,1,1,1,1512,1295,961,1011,10726,2642,1566,1875,0,1,1,0,1,0,0,0
IRL,1993,3557,1574,925,1115,0,2,1,1,80642,10137,4692,6236,0,1,1,1,1621,1375,986,1070,11874,2929,1629,2007,0,1,1,1,1,0,0,0
IRL,1994,4200,1650,1213,1169,0,2,1,1,85972,10590,4920,6359,0,1,1,1,1711,1438,1005,1088,13153,2888,1669,2051,0,1,1,1,1,0,0,0
IRL,1995,5212,2037,1650,997,0,2,1,1,92364,11294,5762,6127,0,1,1,1,1822,1534,1151,1068,15923,3468,2052,2184,0,1,1,1,1,0,0,0
IRL,1996,6599,2464,1648,1206,0,1,1,1,102752,12045,6186,6296,0,1,1,1,2002,1640,1250,1091,17714,4106,2356,2305,0,1,1,1,1,0,0,0
IRL,1997,8517,2762,1882,1447,0,1,1,1,119383,13051,6746,6727,0,1,1,1,2287,1785,1353,1161,21842,4960,2860,2711,0,1,1,1,1,0,0,0
IRL,1998,10588,3777,2171,1579,0,1,1,1,145314,15129,7470,7223,1,1,1,1,2703,2046,1488,1252,26350,6094,3329,3008,0,1,1,1,1,0,0,0
IRL,1999,13311,3838,3269,1992,1,1,1,1,173567,16946,9089,8188,1,1,1,1,3199,2352,1737,1414,32088,6977,4282,3323,0,2,1,1,1,0,0,0
IRL,2000,15905,4768,2989,2086,1,2,1,1,206059,20064,10171,9325,1,1,1,1,3805,2800,2022,1647,39195,7999,4879,3755,1,2,1,1,1,0,0,0
IRL,2001,18173,4188,3029,3844,1,2,1,1,239563,21989,11108,11670,1,1,1,1,4413,3151,2236,1957,45536,8682,5193,4786,1,2,1,1,1,0,0,0
IRL,2002,20132,3864,3496,4595,1,2,1,1,271779,22486,12315,13769,1,1,1,1,4936,3260,2463,2304,54316,9592,5687,5797,1,2,1,1,1,0,0,0
IRL,2003,23610,4155,3799,4695,1,1,1,1,314929,21190,13514,16060,1,1,1,1,5557,3051,2707,2716,57427,9492,5994,6310,1,2,1,1,1,0,0,0
IRL,2004,28301,3918,4409,5469,1,1,1,1,364122,21193,15018,18921,1,1,1,1,6303,3073,2986,3166,61281,8864,6276,7006,1,1,1,1,1,0,0,0
IRL,2005,33520,4341,6355,6586,1,1,1,1,407150,21783,17992,22498,1,1,1,1,7015,3119,3453,3728,64747,8661,7210,8004,1,1,1,1,1,0,0,0
IRL,2006,38128,4435,7884,6850,1,1,1,1,467554,23442,21816,25443,1,1,1,1,7983,3363,4165,4260,69542,8554,8213,8130,1,1,1,1,1,0,0,0
IRL,2007,36734,4761,7968,7123,1,1,1,1,483444,23954,24981,29061,1,1,1,1,8404,3451,4893,4910,75378,7340,8150,7473,1,1,1,1,1,0,0,0
IRL,2008,29188,4279,5895,7167,1,1,1,1,444674,24338,25653,32562,1,1,1,1,7980,3556,5291,5559,68828,5608,6675,6602,1,1,1,0,1,0,0,0
IRL,2009,17070,2988,7283,8525,1,1,1,1,389377,23830,27838,35219,1,1,1,1,7229,3572,5639,5915,62386,4886,6792,6926,1,1,1,0,1,0,0,0
IRL,2010,11222,2737,6876,8592,1,1,1,1,370087,23077,28474,36895,1,1,1,1,6876,3502,5835,6219,64282,5157,7316,8023,1,1,1,0,1,0,0,0
IRL,2011,9431,3901,7507,7855,1,1,1,1,364130,22847,29560,36760,1,1,1,1,6807,3478,6014,6286,65735,5669,8108,8709,1,1,1,1,1,0,0,0
IRL,2012,9384,3487,10193,11391,1,1,1,1,370379,22440,33534,43370,1,1,1,1,6980,3563,6627,7180,63490,6232,9974,11538,0,1,1,1,1,0,0,0
IRL,2013,10840,5362,7538,9705,1,1,1,1,384270,23788,34345,45458,1,1,1,1,7268,3691,7126,7772,62835,7351,11620,14374,0,1,1,1,1,0,0,0
IRL,2014,12645,6481,9513,11889,1,1,1,1,411347,26864,36494,48002,1,1,1,1,7789,4087,7396,8100,71047,8823,13509,16808,1,1,1,1,1,0,0,0
IRL,2015,14825,7022,9343,34957,1,1,1,1,445246,30419,39022,73998,1,1,1,1,8503,4665,8005,10867,116578,13337,18250,32003,1,1,1,1,1,0,0,0
IRL,2016,16467,5532,13413,58745,1,1,1,1,476135,29406,44108,117086,1,1,1,1,9186,4691,8716,16524,99823,12286,18753,46172,1,1,1,1,1,0,0,0
IRL,2017,21883,5586,13229,59452,1,1,1,1,512094,29925,47956,155671,1,1,1,1,9931,4847,9634,23369,109348,12205,20759,61061,1,1,1,1,1,0,0,0
IRL,2018,29853,7989,22284,33391,1,1,1,1,551217,32759,59301,165676,1,1,1,1,10839,5250,11223,27414,120607,13637,25678,63959,1,1,1,1,1,0,0,0
IRL,2019,35379,7480,20648,130094,1,1,1,1,612709,34980,68093,263032,1,1,1,1,12208,5743,13463,36379,110868,13367,26893,92801,1,1,1,1,0,0,0,0
IRL,2020,44474,6673,18419,88242,1,1,1,1,641155,34393,69690,297368,1,1,1,1,12834,5683,14095,46490,121589,12769,27664,104548,1,1,1,1,0,0,0,0
IRL,2021,28044,4047,11222,55356,1,1,1,1,675439,33353,68448,309764,1,1,1,1,13822,5645,14644,51502,158919,13307,29135,119751,1,1,1,1,0,0,0,0
IRL,2022,31397,4495,12213,61783,1,1,1,1,741855,34226,70701,338056,1,1,1,1,15240,5693,15054,55844,194977,14315,31518,138719,1,1,1,1,1,0,0,0
IRL,2023,34054,4190,13555,65986,1,1,1,1,791265,33989,72060,359042,1,1,1,1,16318,5604,15214,59134,179267,12639,29089,131388,1,1,1,1,1,0,0,0
IRN,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,1955,18648,6519,5733,0,0,0,0,0,354038,46963,17828,0,0,0,0,0,7410,6301,3487,0,,,,,,,,,,,,
IRN,1956,27439,10018,8008,0,0,0,0,0,393296,52745,22526,0,0,0,0,0,8159,6884,4316,0,,,,,,,,,,,,
IRN,1957,33929,12533,9757,0,0,0,0,0,419444,57939,27144,0,0,0,0,0,8662,7454,5189,0,,,,,,,,,,,,
IRN,1958,50688,19489,13812,0,0,0,0,0,539254,78551,38730,0,0,0,0,0,11083,9926,7416,0,,,,,,,,,,,,
IRN,1959,54138,20535,15033,0,0,0,0,0,593395,89447,45735,0,0,0,0,0,12241,11424,8907,0,138483,30287,18351,0,0,0,0,0,1,0,0,0
IRN,1960,56716,21430,15831,0,0,0,0,0,654010,100515,52517,0,0,0,0,0,13547,12955,10394,0,151326,30370,19147,0,0,0,0,0,1,0,0,0
IRN,1961,60967,19794,14640,0,0,0,0,0,614694,109422,57340,0,0,0,0,0,12674,14355,11657,0,158338,30455,19536,0,0,0,0,0,1,0,0,0
IRN,1962,70650,21022,15120,0,0,0,0,0,655010,118438,61726,0,0,0,0,0,13477,15568,12623,0,163590,34673,21917,0,0,0,0,0,1,0,0,0
IRN,1963,79012,19555,13921,0,0,0,0,0,701864,120521,62047,0,0,0,0,0,14444,15977,12838,0,171084,36050,22402,0,0,0,0,0,1,0,0,0
IRN,1964,106904,32590,24255,0,0,0,0,0,860721,143833,76125,0,0,0,0,0,17656,18410,14914,0,186629,39265,25473,0,0,0,0,0,1,0,0,0
IRN,1965,127741,39390,27943,0,0,0,0,0,951967,167339,89431,0,0,0,0,0,19487,21326,17586,0,206309,46941,30551,0,0,0,0,0,1,0,0,0
IRN,1966,146552,52207,34761,0,0,0,0,0,1081342,203526,108292,0,0,0,0,0,22189,25633,21187,0,217563,57265,37041,0,0,0,0,0,1,0,0,0
IRN,1967,151731,63781,39367,0,0,0,0,0,1226639,238532,123989,0,0,0,0,0,25392,29872,24308,0,237477,66560,42138,0,0,0,0,0,1,0,0,0
IRN,1968,203750,80368,53346,0,0,0,0,0,1410394,293267,153611,0,0,0,0,0,28942,36602,29582,0,262610,76994,49608,0,0,0,0,0,1,0,0,0
IRN,1969,223384,78098,55917,0,0,0,0,0,1710489,346462,183781,0,0,0,0,0,35440,44470,36314,0,282164,91271,60062,0,0,0,0,0,1,0,0,0
IRN,1970,197174,60140,48825,0,0,0,0,0,1898932,359965,191120,0,0,0,0,0,39944,47813,38850,0,316139,101250,66632,0,0,0,0,0,1,0,0,0
IRN,1971,227340,79295,54902,0,0,0,0,0,2115366,384548,202137,0,0,0,0,0,44478,49877,40710,0,400718,125264,79550,0,0,0,0,0,1,0,0,0
IRN,1972,291505,122310,65825,0,0,0,0,0,2734764,469198,232466,0,0,0,0,0,57744,58934,46505,0,497382,162344,96692,0,0,0,0,0,1,0,0,0
IRN,1973,398133,165871,74186,0,0,0,0,0,3579553,619112,278839,0,0,0,0,0,75778,77434,56338,0,746813,219274,119861,0,0,0,0,0,1,0,0,0
IRN,1974,554764,227519,91598,0,0,0,0,0,4538232,843337,340675,0,0,0,0,0,95799,105171,68720,0,1273303,370258,175562,0,0,0,0,0,1,0,0,0
IRN,1975,909267,374378,205934,0,0,0,0,0,6831312,1175937,495424,0,0,0,0,0,143274,142404,91460,0,1334818,481299,238476,0,0,0,0,0,1,0,0,0
IRN,1976,1621308,528636,217372,0,0,0,0,0,9451583,1571377,613981,0,0,0,0,0,194658,188129,117757,0,1867262,634950,292222,0,0,0,0,0,1,0,0,0
IRN,1977,1996833,567795,230419,0,0,0,0,0,15147911,2284051,852179,0,0,0,0,0,320083,288035,171747,0,2373596,644784,293227,0,0,0,0,0,1,0,0,0
IRN,1978,1936052,451658,209891,0,0,0,0,0,15355736,2972580,1085936,0,0,0,0,0,326071,395039,228616,0,2375803,557863,266153,0,0,0,0,0,1,0,0,0
IRN,1979,1521794,299004,160640,0,0,0,0,0,16687515,3739788,1324855,0,0,0,0,0,358907,516162,290033,0,2729021,664546,314880,0,0,0,0,0,1,0,0,0
IRN,1980,1907091,416973,169662,0,0,0,0,0,22056086,4353632,1447060,0,0,0,0,0,469942,595236,317461,0,2900400,709213,322149,0,0,0,0,0,1,0,0,0
IRN,1981,1956426,504861,241406,0,0,0,0,0,28679480,5032971,1619718,0,0,0,0,0,611058,686294,349339,0,3720332,654517,307104,0,0,0,0,0,1,0,0,0
IRN,1982,2291570,643452,356859,0,0,0,0,0,32821688,5810526,1892555,0,0,0,0,0,693930,788552,399470,0,4562519,1141245,488240,0,0,0,0,0,1,0,0,0
IRN,1983,3550149,1187602,606844,0,0,0,0,0,42508524,6800365,2265784,0,0,0,0,0,883175,892453,457320,0,5341000,1841240,757812,0,0,0,0,0,1,0,0,0
IRN,1984,3734218,1339703,807288,0,0,0,0,0,57325928,8024616,2819151,0,0,0,0,0,1186567,1058420,562923,0,5883656,1942654,855468,0,0,0,0,0,1,0,0,0
IRN,1985,3380709,910797,905948,0,0,0,0,0,61852432,8345189,3274157,0,0,0,0,0,1271400,1135910,657464,0,7021943,1430993,749562,0,0,0,0,0,1,0,0,0
IRN,1986,3403611,845302,548108,0,0,0,0,0,56401124,9794481,3813985,0,0,0,0,0,1143209,1349530,824965,0,7078418,1449232,790193,0,0,0,0,0,1,0,0,0
IRN,1987,3693020,1005385,401172,0,0,0,0,0,61954732,11589372,4228760,0,0,0,0,0,1244598,1596464,938748,0,7857301,2340641,1106861,0,0,0,0,0,1,0,0,0
IRN,1988,3861660,1136730,388875,0,0,0,0,0,96750736,12362424,4161820,0,0,0,0,0,1948832,1699106,924581,0,8894233,2692025,1162962,0,0,0,0,0,1,0,0,0
IRN,1989,4561799,1777050,376946,0,0,0,0,0,121036536,12806699,3785516,0,0,0,0,0,2425353,1718507,838275,0,11920579,2863773,1068588,0,0,0,0,0,1,0,0,0
IRN,1990,6471686,3294802,483491,0,0,0,0,0,180098624,18934796,4880837,0,0,0,0,0,3593337,2496219,1081120,0,15803849,4789456,1520180,0,0,0,0,0,1,0,0,0
IRN,1991,10245473,7119699,1284860,0,0,0,0,0,224278032,26020052,5777243,0,0,0,0,0,4441172,3252823,1196646,0,21567610,7686618,2056426,0,0,0,0,0,1,0,0,0
IRN,1992,13243820,9293385,1189138,0,0,0,0,0,300373888,39573276,7502656,0,0,0,0,0,5946147,5066214,1609899,0,30814158,8899734,2119389,0,0,0,0,0,1,0,0,0
IRN,1993,18014716,10354612,1165359,0,0,0,0,0,428018880,62040436,10322563,0,0,0,0,0,8476257,8248317,2269837,0,48331060,11048399,2404875,0,0,0,0,0,1,0,0,0
IRN,1994,23180776,12036325,1063323,0,0,0,0,0,559969984,96816056,14424278,0,0,0,0,0,11093351,13152391,3237614,0,63690820,14663325,2989230,0,0,0,0,0,1,0,0,0
IRN,1995,30532306,16838170,1358033,0,0,0,0,0,783442368,146170496,19495526,0,0,0,0,0,15544224,19917104,4385106,0,83415856,22218826,4045248,0,0,0,0,0,1,0,0,0
IRN,1996,50887768,32011608,2189252,0,0,0,0,0,1136716416,201769488,23381388,0,0,0,0,0,22502024,26818390,5193832,0,119803408,30986592,4891728,0,0,0,0,0,1,0,0,0
IRN,1997,53568028,46936628,2878492,0,0,0,0,0,1277437824,250301968,24879280,0,0,0,0,0,25347682,32779610,5462597,0,135897248,36187736,4917021,0,0,0,0,0,1,0,0,0
IRN,1998,52321540,58528804,4541830,0,0,0,0,0,1396057600,298576768,26782928,0,0,0,0,0,27776804,38972376,5712417,0,132968096,48397516,5782452,0,0,0,0,0,1,0,0,0
IRN,1999,66897376,76964640,7390557,0,0,0,0,0,1719781504,404111648,34478496,0,0,0,0,0,34203032,52944140,7173894,0,188200096,77088240,8541439,0,0,0,0,0,1,0,0,0
IRN,2000,85069712,97336576,14213901,0,0,0,0,0,2058591232,520499744,46997168,0,0,0,0,0,40916544,68408376,9296241,0,244900528,109019704,12579667,0,0,0,0,0,1,0,0,0
IRN,2001,111654408,128216640,24438570,0,0,0,0,0,2428114176,588605632,61367452,0,0,0,0,0,48204324,76235840,11453765,0,263683184,143202080,18523250,0,0,0,0,0,1,0,0,0
IRN,2002,160091648,147183232,33033284,0,0,0,0,0,3202910464,730533248,87225440,0,0,0,0,0,63574232,95723136,16478376,0,402988768,204868928,29573346,0,0,0,0,0,1,0,0,0
IRN,2003,193402784,163550192,53927748,0,0,0,0,0,3888399360,844990144,126530920,0,0,0,0,0,77354416,111313192,23203664,0,498455520,260747584,46227364,0,0,0,0,0,1,0,0,0
IRN,2004,233303808,198859664,79215520,0,0,0,0,0,4837981184,1002480832,185384880,0,0,0,0,0,96510520,131781720,33972720,0,663755712,326231616,71499488,0,0,0,0,0,1,0,0,0
IRN,2005,270521024,224706784,97617136,0,0,0,0,0,5459017728,1161516928,251625008,0,0,0,0,0,109038344,152709216,47265484,0,870257216,381899296,97593104,0,0,0,0,0,1,0,0,0
IRN,2006,351579936,210716688,133693504,0,0,0,0,0,6740183552,1346527872,354129600,0,0,0,0,0,134742688,179882384,66950008,0,1043228608,453739872,139839760,0,0,0,0,0,1,0,0,0
IRN,2007,573632512,209302192,201539936,0,0,0,0,0,9135934464,1498132608,500081280,0,0,0,0,0,182188336,201390144,93057752,0,1516627584,558277312,216875648,0,0,0,0,0,1,0,0,0
IRN,2008,858454336,208103088,291111200,0,0,0,0,0,12096159744,1666478080,722110080,0,0,0,0,0,241195344,225613312,134363504,0,1887029888,559387200,284826560,0,0,0,0,0,1,0,0,0
IRN,2009,898659712,199198736,320045120,0,0,0,0,0,12785966080,1657163648,884034240,0,0,0,0,0,256142976,224997264,168727760,0,1921284864,520527744,329040960,0,0,0,0,0,1,0,0,0
IRN,2010,977849088,215117120,383084512,0,0,0,0,0,14035496960,1744210048,1112040448,0,0,0,0,0,282365536,236658432,214518080,0,2445866752,590360000,443738560,0,0,0,0,0,1,0,0,0
IRN,2011,1274091776,198625232,534486016,0,0,0,0,0,18127220736,1904616960,1499115904,0,0,0,0,0,365888192,261061792,287082592,0,3344050688,648549760,594030080,0,0,0,0,0,1,0,0,0
IRN,2012,1602858368,216042352,556328448,0,0,0,0,0,29264539648,2724092672,2395168768,0,0,0,0,0,596893312,378008704,493358656,0,3701742336,626616640,674308352,0,0,0,0,0,1,0,0,0
IRN,2013,1955189504,278217184,687308736,0,0,0,0,0,39757942784,3901930752,3634015488,0,0,0,0,0,814110208,543497088,766804288,0,5110546944,800687936,939578816,0,0,0,0,0,1,0,0,0
IRN,2014,2277035520,364502848,861261824,0,0,0,0,0,44699324416,4309267456,4252504320,0,0,0,0,0,915178880,596291392,890670848,0,5712645632,877544128,1070482432,0,0,0,0,0,1,0,0,0
IRN,2015,1970552960,337225248,767307712,0,0,0,0,0,45641728000,4272508160,4364664320,0,0,0,0,0,938559360,593166848,927757056,0,5276242432,748957888,960106432,0,0,0,0,0,1,0,0,0
IRN,2016,1987093504,378055104,824402752,0,0,0,0,0,49031434240,4290199040,4504873984,0,0,0,0,0,1009396096,593003904,953779392,0,6608110592,870939200,1135666048,0,0,0,0,0,1,0,0,0
IRN,2017,2297607424,436636256,951804544,0,0,0,0,0,59027714048,4616065024,4988761088,0,0,0,0,0,1215615104,635952064,1051701952,0,7547678720,1086244736,1410229376,0,0,0,0,0,1,0,0,0
IRN,2018,3068402944,555652672,1277767936,0,0,0,0,0,94369841152,6751608320,7548535296,0,0,0,0,0,1948021632,935806208,1610264064,0,9799874560,1481056000,2029719424,0,0,0,0,0,1,0,0,0
IRN,2019,3923532032,737867456,1692609408,0,0,0,0,0,132204765184,8783814656,10031422464,0,0,0,0,0,2729078528,1215997824,2140551424,0,11576065024,1865639168,2622205184,0,0,0,0,0,1,0,0,0
IRN,2020,7436472320,1262212608,2918434304,0,1,1,1,1,236726681600,14489360384,17052487680,0,1,1,1,1,4875363328,2001632000,3633943552,0,17674113024,2858718976,4234677504,0,1,1,1,1,1,0,0,0
IRN,2021,10760770560,2138190848,5028688896,0,1,1,1,1,368483926016,21435529216,25894862848,0,1,1,1,1,7586567168,2942450944,5448727552,0,29865181184,4214022400,6464613376,0,1,1,1,1,1,0,0,0
IRN,2022,17465540608,2498815232,5838276608,0,1,1,1,1,504350670848,27689041920,33624717312,0,1,1,1,1,10342995968,3820625664,7155801088,0,48617193472,5830606848,8910951424,0,2,1,1,1,1,0,0,0
IRN,2023,24842201088,3880599040,9640788992,0,2,2,2,2,709678923776,36833501184,46544179200,0,2,2,2,2,14539451392,5039041024,9723544576,0,66878394368,7736468992,12235021312,0,2,2,2,2,1,0,0,0
IRQ,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
